region,position,month,day,year,region.1,streams,artist,track_name,track_id,duration_ms,time_signature,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
global,2,1,6,2017,global,5661820,Ed Sheeran,Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,261154,4,0.461,0.8340000000000001,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007
global,58,1,6,2017,global,887313,Ed Sheeran,Thinking out Loud,1Slwb6dOYkBlWal1PGtnNg,281560,4,0.7809999999999999,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998
global,67,1,6,2017,global,791673,Snakehips,Don't Leave,0Zx8khUcEfCFK2AEoIhC92,214693,4,0.657,0.703,1,-3.402,1,0.0753,0.222,0.0,0.256,0.338,122.381
global,85,1,6,2017,global,698045,Ed Sheeran,The A Team,1VdZ0vKfR5jneCmWIUAMxK,258373,4,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.99600000000002
global,98,1,8,2017,global,557432,KYLE,iSpy (feat. Lil Yachty),2EEeOnHehOozLq4aS0n6SL,253107,4,0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016
global,12,1,13,2017,global,2549503,The Chainsmokers,Paris,72jbDTw1piOOj770jWNeaG,221507,4,0.653,0.6579999999999999,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99
global,62,1,13,2017,global,884715,The xx,Dangerous,33B2QbtAj8mbDpwvGTOnBt,250000,4,0.774,0.7090000000000001,8,-6.166,1,0.0465,0.00224,0.00224,0.21,0.565,119.982
global,65,1,13,2017,global,864653,The xx,Say Something Loving,728zbo72kOoYdGR3AhNsyF,238373,4,0.627,0.721,0,-7.782,0,0.0304,0.29600000000000004,6.409999999999999e-05,0.231,0.383,130.08
global,77,1,13,2017,global,786966,The xx,On Hold,5CPqOpKSk0QcJ3dGdaWcRB,224133,4,0.723,0.669,0,-6.784,1,0.0348,0.0522,0.192,0.109,0.35,125.051
global,89,1,14,2017,global,694508,Sean Paul,No Lie,3cFsmM51N5zMAuu1nNY4Tw,221176,4,0.741,0.8909999999999999,7,-2.824,1,0.119,0.0437,0.0,0.256,0.449,102.002
global,95,1,14,2017,global,671157,G-Eazy,Some Kind Of Drug,1Bqxj0aH5KewYHKUg1IdrF,222467,4,0.586,0.525,0,-8.968,1,0.498,0.0705,0.0,0.0729,0.491,126.51
global,99,1,14,2017,global,657536,IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",6stYbAJgTszHAHZMPxWWCY,252003,4,0.7609999999999999,0.8290000000000001,0,-3.2030000000000003,0,0.0681,0.16699999999999998,0.0,0.189,0.813,92.033
global,75,1,15,2017,global,696718,Luis Fonsi,Despacito (Featuring Daddy Yankee),4aWmUDTfIPGksMNLV2rQP2,228200,4,0.66,0.7859999999999999,2,-4.757,1,0.17,0.209,0.0,0.112,0.846,177.833
global,93,1,15,2017,global,600822,DVBBS,Not Going Home,042x9bsUBWW2fJgJ6fUh61,196307,4,0.713,0.733,6,-6.431,1,0.152,0.0933,2.23e-05,0.237,0.502,108.992
global,97,1,15,2017,global,592432,Isaiah,It's Gotta Be You,6cAKeFFYW2aClZSUyvqAEW,193447,4,0.433,0.745,8,-4.632,1,0.0377,0.221,0.0,0.0981,0.588,95.472
global,82,1,18,2017,global,716292,Migos,T-Shirt,7KOlJ92bu51cltsD9KU5I7,242407,4,0.865,0.687,10,-3.744,0,0.217,0.242,0.0,0.158,0.486,139.023
global,87,1,19,2017,global,693228,Julia Michaels,Issues,1sXUWdKx03aP9Gmzft58rt,176347,4,0.6829999999999999,0.4270000000000001,8,-6.827000000000001,1,0.0777,0.368,0.0,0.0604,0.426,113.634
global,62,1,20,2017,global,901164,John Mayer,Moving On and Getting Over,1crSsvtU9wZB15dIQXV2QH,265360,4,0.85,0.461,6,-9.018,0,0.0539,0.591,0.0409,0.1,0.628,94.038
global,78,1,20,2017,global,752582,Nicky Jam,El Amante,3umS4y3uQDkqekNjVpiRUs,219507,4,0.6829999999999999,0.691,8,-5.535,1,0.0432,0.243,0.0,0.14,0.732,179.91
global,74,1,21,2017,global,748120,Little Mix,Touch,5Ua3GXyHwiSfpNTMjq6m2z,213307,4,0.607,0.718,4,-4.095,1,0.0978,0.032,0.0,0.403,0.551,101.821
global,93,1,21,2017,global,685525,Jax Jones,You Don't Know Me - Radio Edit,00lNx0OcTJrS3MKHcB80HY,213947,4,0.8759999999999999,0.669,11,-6.0539999999999985,0,0.138,0.163,0.0,0.185,0.682,124.007
global,99,1,21,2017,global,672249,Wisin,Vacaciones,3dQDid3IUNhZy1OehIfYfE,238800,4,0.772,0.909,6,-3.225,0,0.166,0.256,0.0,0.255,0.6940000000000001,96.031
global,100,1,23,2017,global,608436,JP Cooper,September Song,0FuTx2s3YH1ppmtiM6l0zI,220291,4,0.623,0.654,0,-5.675,0,0.0372,0.0545,0.0,0.0838,0.401,95.921
global,32,1,27,2017,global,1548073,Major Lazer,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),0fg8CqpjdojMyXLNzM2PaJ,203180,4,0.8029999999999999,0.743,1,-3.602,0,0.0681,0.105,2.12e-06,0.099,0.674,108.005
global,33,1,27,2017,global,1538535,Martin Garrix,Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,220883,4,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972
global,57,1,27,2017,global,1017857,Zara Larsson,So Good (feat. Ty Dolla $ign),54LGxQGf5LPXNGjtzDZ5IE,166707,4,0.726,0.5760000000000001,0,-7.341,1,0.146,0.085,0.0,0.0458,0.7829999999999999,82.055
global,79,1,27,2017,global,782226,Migos,Get Right Witcha,76Y0gxtTxN0FyDCYh5qYQj,257546,4,0.95,0.743,10,-5.8610000000000015,0,0.238,0.0646,1.19e-05,0.103,0.62,136.98
global,85,1,27,2017,global,760268,Migos,Call Casting,0jOfl1nZf6sVBTG08Q4brn,232705,4,0.852,0.727,1,-4.851,1,0.267,0.0962,0.0,0.154,0.496,130.014
global,100,1,27,2017,global,705143,Migos,Culture (feat. DJ Khaled),4oLuMvGQ4WJfU2s4OM6nfE,153558,4,0.825,0.7,11,-5.098,0,0.243,0.0379,0.0,0.139,0.317,132.996
global,90,1,28,2017,global,712666,Piso 21,Me Llamas (feat. Maluma) - Remix,5hEM0JchdVzQ5PwvSfITeX,210323,4,0.76,0.838,7,-3.828,0,0.0529,0.547,1.3e-06,0.0664,0.745,93.05
global,100,1,28,2017,global,678589,Migos,Kelly Price (feat. Travis Scott),204U3zjm9kkzX25Pr4Rdld,363934,4,0.745,0.685,4,-5.7,0,0.0313,0.53,0.0,0.17600000000000002,0.4370000000000001,121.977
global,99,1,30,2017,global,626670,Olivia Holt,History,0WCEaydwN65cvwaW8aqptF,203992,4,0.76,0.63,1,-6.752000000000002,1,0.0582,0.096,0.0,0.113,0.502,100.977
global,99,2,1,2017,global,661482,Post Malone,Congratulations,3a1lNhkSLSkpJE4MSHpDu9,220293,4,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.4920000000000001,123.146
global,42,2,3,2017,global,1357639,Big Sean,No Favors,1MksGqIztTT6M9R1ErKVs8,325840,5,0.58,0.768,11,-5.482,1,0.386,0.608,1.05e-06,0.342,0.35100000000000003,124.719
global,48,2,3,2017,global,1220016,Big Sean,Moves,0Fv5N0cHBsl4bzCbollCAS,142907,4,0.789,0.53,2,-6.2,1,0.293,0.0541,0.0,0.16399999999999998,0.3670000000000001,75.515
global,60,2,3,2017,global,965300,Imagine Dragons,Believer,0CcQNd8CINkwQfe1RDtGV6,204347,4,0.779,0.787,10,-4.305,0,0.108,0.0524,0.0,0.14,0.708,124.982
global,74,2,3,2017,global,823528,Big Sean,Halfway Off The Balcony,4atJ40xfasjdM9ZF3p07BV,230960,4,0.529,0.809,8,-6.5539999999999985,1,0.269,0.36,0.0,0.242,0.136,125.285
global,87,2,3,2017,global,770021,Big Sean,Light,0URaKGzNTtzKRtsJN1RkA9,210507,4,0.578,0.608,7,-5.997000000000001,0,0.0507,0.831,0.0,0.108,0.199,84.932
global,90,2,3,2017,global,759375,Big Sean,Jump Out The Window,1jQsKN68yE94tMYml0wHMd,213693,4,0.745,0.7140000000000001,1,-6.729,1,0.0768,0.147,0.0,0.132,0.5539999999999999,136.972
global,95,2,3,2017,global,732044,Big Sean,Sacrifices,1r0faljjM2b876iNoaDUh5,287320,4,0.77,0.565,10,-7.641,0,0.272,0.284,0.0,0.257,0.394,141.999
global,51,2,6,2017,global,968827,Lady Gaga,Million Reasons,50PWlIBU7PlGGwzgN8TiFJ,205280,4,0.6679999999999999,0.449,0,-7.897,1,0.0451,0.477,0.0,0.107,0.154,129.889
global,91,2,7,2017,global,678926,Bruno Mars,That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,206693,4,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066
global,97,2,7,2017,global,668574,Flo Rida,Cake - Challenge Version,6t2ubAB4iSYOuIpRAOGd4t,157165,4,0.7859999999999999,0.8540000000000001,2,-4.247,1,0.0523,0.0729,1.63e-06,0.179,0.687,105.078
global,95,2,8,2017,global,689804,Stanaj,Romantic - NOTD Remix,3SGWp9fJCzgK0WcpcKSQdy,184840,4,0.746,0.631,8,-7.968,0,0.231,0.218,0.0,0.222,0.342,104.047
global,100,2,9,2017,global,667684,Anuel Aa,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",5q2JbCNi4FcnglgPfxcV65,307910,4,0.639,0.8690000000000001,11,-4.024,1,0.147,0.27,0.0,0.0802,0.767,169.801
global,10,2,10,2017,global,2653684,Katy Perry,Chained To The Rhythm,6520aj0B4FSKGVuKNsOCOi,237734,4,0.448,0.8009999999999999,0,-5.363,1,0.165,0.0733,0.0,0.146,0.462,189.798
global,98,2,12,2017,global,613502,Sam Hunt,Body Like A Back Road,7mldq42yDuxiUNn08nvzHO,165387,4,0.731,0.469,5,-7.226,1,0.0326,0.463,1.04e-06,0.103,0.631,98.963
global,81,2,13,2017,global,764256,Adele,Hello,4sPmO7WMQUAf45kwMOtONw,295493,4,0.481,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966
global,68,2,14,2017,global,846808,Beyoncé,Halo,2CvOqDpQIMw69cCzWqr5yr,261160,4,0.422,0.7120000000000001,11,-5.907,0,0.1,0.273,0.0,0.051,0.471,78.454
global,69,2,14,2017,global,842446,Sam Smith,Stay With Me,5Db9VIdDsN5yu3Eu7CT0i4,172724,4,0.479,0.419,0,-6.517,1,0.0389,0.568,0.000217,0.11,0.18600000000000005,85.014
global,79,2,14,2017,global,798606,John Legend,All of Me,2q6tgiA9tpb6DMguABwCWE,269560,4,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93
global,81,2,14,2017,global,788063,Adele,Make You Feel My Love,7rPLZ8Krm6CZIbraFUlnWZ,212040,1,0.325,0.18,10,-10.647,1,0.0311,0.91,0.000633,0.113,0.0997,72.416
global,91,2,14,2017,global,728079,Hozier,Take Me To Church,0IqKeD8ZSP72KbGYyzEcAs,241688,4,0.5660000000000001,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.4370000000000001,128.945
global,98,2,15,2017,global,667529,A R I Z O N A,Oceans Away,6A8dnC0xkiuWN4BshmTB2I,194013,4,0.617,0.642,8,-8.624,1,0.0334,0.13,0.157,0.0929,0.221,105.885
global,99,2,15,2017,global,664483,Aaron Carter,Sooner Or Later,6wV12xIUb8oFY7lBy4KuQe,212564,4,0.737,0.7290000000000001,5,-6.817,0,0.0354,0.127,2.1600000000000007e-05,0.077,0.436,111.937
global,35,2,16,2017,global,1457790,Kygo,It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,220781,4,0.64,0.5329999999999999,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968
global,92,2,16,2017,global,723248,Maroon 5,Cold,5NNlUMcOEOdoOIwwaWXv0k,234308,4,0.703,0.715,9,-6.285,0,0.114,0.139,0.0,0.0456,0.4970000000000001,99.924
global,18,2,17,2017,global,2083232,Ed Sheeran,How Would You Feel (Paean),6PJ8FF6UR8FZXfEvpHkIVN,280533,4,0.617,0.439,9,-5.63,1,0.0269,0.424,0.0,0.127,0.242,139.97899999999998
global,53,2,17,2017,global,1137796,Future,Rent Money,4Zxdw0Hno7YDu0IzvY76Qo,265366,4,0.6940000000000001,0.493,1,-8.581,1,0.373,0.0331,2.04e-06,0.431,0.313,166.457
global,54,2,17,2017,global,1093098,Linkin Park,Heavy (feat. Kiiara),104buTcnP2AsxqB7U1FIZ4,169801,4,0.59,0.6709999999999999,9,-6.098,1,0.0706,0.0484,0.0,0.0604,0.438,149.982
global,55,2,17,2017,global,1077902,Future,Draco,67dyMPOUsbZ9Yg06PnfAAh,225135,4,0.804,0.456,8,-7.44,1,0.0468,0.000668,0.0,0.31,0.165,130.014
global,85,2,17,2017,global,820526,Future,Mask Off,3rOSwuTsUlJp0Pu0MkN8r8,204600,4,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062
global,94,2,17,2017,global,754576,Rae Sremmurd,Swang,6mapJIPnQ23RTAevUoE0DL,208120,4,0.6809999999999999,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.99200000000002
global,95,2,17,2017,global,754201,Future,Good Dope,3yaq0WhtGS0Y6r7vDkw4lc,172225,4,0.863,0.409,1,-8.55,0,0.321,0.0887,0.0281,0.359,0.2,130.011
global,99,2,17,2017,global,744838,Future,Zoom,7iAiOtm19uRwipMm7TH6lw,278429,4,0.852,0.438,9,-7.672999999999999,1,0.426,0.0145,0.0,0.263,0.627,150.945
global,55,2,19,2017,global,902825,Lana Del Rey,Love,0n2bvWvMwr0gbjcuTm92eW,278360,3,0.322,0.35200000000000004,10,-10.986,1,0.0309,0.455,0.00333,0.11,0.266,70.429
global,95,2,20,2017,global,665084,Kodak Black,Tunnel Vision,4Q3N4Ct4zCuIHuZ65E3BD4,268187,4,0.4970000000000001,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.85299999999995
global,2,2,24,2017,global,4752225,The Chainsmokers,Something Just Like This,6RUKPb4LETWmmr3iAEQktW,247160,4,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.16399999999999998,0.446,103.019
global,26,2,24,2017,global,1832407,Calvin Harris,Slide (feat. Frank Ocean & Migos),7tr2za8SQg2CI8EDgrdtNl,230813,4,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066
global,37,2,24,2017,global,1618965,Zedd,Stay (with Alessia Cara),0dA2Mk56wEzDgegdC6R17g,210091,4,0.679,0.634,5,-5.024,0,0.0654,0.232,0.0,0.115,0.498,102.013
global,65,2,24,2017,global,949684,Future,Selfish (feat. Rihanna),2Ce5IyMlVRVvN997ZJjJJA,251423,4,0.415,0.369,8,-10.044,1,0.0741,0.0303,7.64e-06,0.383,0.0913,95.746
global,72,2,24,2017,global,892551,Future,Comin Out Strong (feat. The Weeknd),3mRcWCyteY2133a7xVMrYw,254370,5,0.628,0.481,1,-7.775,1,0.475,0.29,0.0,0.118,0.33,108.761
global,81,2,24,2017,global,841681,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,216409,4,0.696,0.8170000000000001,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064
global,82,2,24,2017,global,833157,Enrique Iglesias,SUBEME LA RADIO,7nKBxz47S9SD79N086fuhn,208163,4,0.684,0.823,9,-3.297,0,0.0773,0.0744,0.0,0.111,0.647,91.048
global,97,2,24,2017,global,754256,Daddy Yankee,La Rompe Corazones,4okba5wu9mMLXx79DXLKi3,204520,4,0.685,0.8590000000000001,5,-2.595,0,0.0553,0.116,0.0,0.317,0.8909999999999999,176.018
global,99,2,24,2017,global,736014,Rag'n'Bone Man,Skin,6y2Kaz9QI01XBKJ8mTb7Pf,239627,4,0.565,0.745,0,-7.733,1,0.31,0.265,0.0,0.147,0.35200000000000004,170.65400000000002
global,74,2,27,2017,global,779162,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",0LtVx5vsq9nfpGsWgjUin6,149720,4,0.483,0.121,2,-15.133,0,0.0349,0.91,0.0,0.0885,0.419,106.032
global,66,2,28,2017,global,859799,Rihanna,Love On The Brain,2aksifNn5ph8igDOkPBA02,224000,3,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.0800000000000003e-05,0.0789,0.378,172.00599999999997
global,100,2,28,2017,global,667340,Lauv,The Other,1lntL1cI2UIWlxjL5QiN8g,189333,4,0.38,0.5529999999999999,7,-6.621,1,0.0653,0.421,2.63e-06,0.0788,0.384,179.62900000000005
global,99,3,2,2017,global,705757,Danny Ocean,Me Rehúso,6De0lHrwBfPfrhorm9q1Xl,205715,4,0.7440000000000001,0.804,1,-6.327000000000001,1,0.0677,0.0231,0.0,0.0494,0.426,104.823
global,8,3,3,2017,global,3626325,Ed Sheeran,Galway Girl,0afhq8XCExXpqazXczTSve,170827,4,0.624,0.8759999999999999,9,-3.374,1,0.1,0.0735,0.0,0.327,0.7809999999999999,99.943
global,9,3,3,2017,global,3385474,Ed Sheeran,Dive,51ChrwmUPDJvedPQnIU8Ls,238440,3,0.7609999999999999,0.386,4,-6.158,1,0.0399,0.355,0.0,0.0953,0.526,134.94299999999998
global,10,3,3,2017,global,3384117,Ed Sheeran,Perfect,0tgVpDi06FyKpA1z0VMD4v,263400,3,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05
global,11,3,3,2017,global,3344890,Ed Sheeran,Eraser,7oolFzHipTMg2nL7shhdz2,227427,4,0.64,0.812,8,-5.647,0,0.0834,0.086,0.0,0.0509,0.914,86.01299999999998
global,12,3,3,2017,global,3299031,Ed Sheeran,What Do I Know?,2pJZ1v8HezrAoZ0Fhzby92,237333,4,0.838,0.4920000000000001,1,-5.69,0,0.038,0.251,0.0,0.262,0.895,115.092
global,13,3,3,2017,global,3269103,Ed Sheeran,New Man,5HDPtsnyb3maFmPL8LLUTG,189280,4,0.78,0.745,7,-3.97,1,0.145,0.0559,0.0,0.0595,0.862,94.026
global,14,3,3,2017,global,3245844,Ed Sheeran,Happier,2RttW7RAu5nOAfq6YFvApB,207520,4,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792
global,19,3,3,2017,global,2744985,Ed Sheeran,Hearts Don't Break Around Here,2dfHh7ECGxfNqZTQno09Vk,248413,3,0.604,0.366,7,-7.881,1,0.0267,0.7190000000000001,0.0,0.162,0.181,105.177
global,22,3,3,2017,global,2584241,Ed Sheeran,Supermarket Flowers,4VuS959DSpr82t3qBqCrWG,221107,4,0.589,0.242,6,-10.517,1,0.0442,0.914,0.0,0.0887,0.257,89.749
global,23,3,3,2017,global,2525627,Ed Sheeran,Barcelona,3Lfiu5sZ4M4B6JaKMBc0FU,191147,4,0.747,0.76,1,-4.294,1,0.187,0.448,0.0,0.153,0.682,99.975
global,26,3,3,2017,global,2477393,Lorde,Green Light,0gbBzIqrECJOEPvQJIBFs5,234653,4,0.616,0.7140000000000001,9,-7.792000000000002,1,0.0982,0.0162,1.23e-05,0.0817,0.24,128.924
global,28,3,3,2017,global,2320701,Ed Sheeran,Bibia Be Ye Ye,6SznMYPQJHzr3IwsAHLId2,176747,4,0.738,0.677,7,-5.121,1,0.0824,0.52,0.0,0.133,0.882,127.067
global,30,3,3,2017,global,2288823,Ed Sheeran,Nancy Mulligan,35QZaWQRkmnAVqBF1TLCxQ,179787,4,0.68,0.852,7,-4.35,1,0.0349,0.117,0.0,0.0866,0.858,101.993
global,36,3,3,2017,global,2125850,Ed Sheeran,Save Myself,6TIU9Ehmi6dMzZK73Ym4yj,247107,4,0.552,0.29,10,-5.617000000000001,1,0.0448,0.85,0.0,0.227,0.481,78.842
global,69,3,3,2017,global,1049233,Coldplay,Hypnotised,5LXj9Ch3O9ATm1NoHT8GXn,355172,4,0.513,0.6829999999999999,5,-6.185,1,0.032,0.339,0.7390000000000001,0.0871,0.153,120.056
global,96,3,5,2017,global,694402,Khalid,Location,152lZdxL1OR0ZMW6KquMif,219080,4,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126
global,57,3,10,2017,global,1300854,Nicki Minaj,No Frauds,7KcGEssn7BnJdTgildK5y0,272453,4,0.873,0.561,1,-7.013,1,0.272,0.0766,2.93e-06,0.416,0.417,139.064
global,67,3,10,2017,global,1069036,Lorde,Liability,0or0gNaKAXYYCsOrpvRzAu,171728,4,0.534,0.218,10,-11.16,0,0.111,0.923,0.0,0.0944,0.345,76.715
global,91,3,10,2017,global,842864,Stargate,Waterfall,7pYFPMeK0TnaTGdS6qOtEr,200029,4,0.3720000000000001,0.919,11,-1.68,0,0.3,0.0987,0.0,0.234,0.419,182.785
global,90,3,11,2017,global,829250,Burak Yeter,Tuesday,7abpmGpF7PGep2rDU68GBR,241875,4,0.8390000000000001,0.645,9,-6.084,0,0.081,0.0159,0.0228,0.0569,0.64,98.972
global,86,3,12,2017,global,749140,Frank Ocean,Chanel,6Nle9hKrkL1wQpwNfEkxjh,210285,4,0.7759999999999999,0.503,0,-5.732,0,0.237,0.8740000000000001,0.0,0.112,0.473,110.134
global,95,3,12,2017,global,707296,Ayo & Teo,Rolex,0pSBuHjILhNEo55xK1zrRt,238587,4,0.804,0.8859999999999999,1,-2.512,1,0.04,0.0837,0.0,0.266,0.789,144.946
global,100,3,15,2017,global,716331,XXXTENTACION,Look At Me!,4ARPvK8DHLwt4oX65ZAFMw,126346,4,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059
global,50,3,17,2017,global,1350903,Clean Bandit,Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,212459,4,0.7070000000000001,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863
global,96,3,18,2017,global,753811,J Balvin,Sigo Extrañándote,6qDF4wWL49CAVbgT7yuHl8,201280,4,0.889,0.853,9,-4.26,1,0.241,0.154,0.000107,0.205,0.922,93.022
global,2,3,19,2017,global,4285731,Drake,Passionfruit,7hDc8b7IXETo14hHIHdnhd,298941,4,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98
global,3,3,19,2017,global,4115145,Drake,Free Smoke,05KOgYg8PGeJyyWBPi5ja8,218674,4,0.617,0.4920000000000001,10,-7.587999999999999,0,0.448,0.0621,0.0,0.484,0.208,141.953
global,5,3,19,2017,global,3620000,Drake,Portland,2bjwRfXMk4uRgOD9IBYl9h,236615,4,0.924,0.444,1,-8.227,1,0.243,0.0143,0.0,0.26,0.314,136.088
global,6,3,19,2017,global,3607422,Drake,No Long Talk,6CfrYuD3YRDYdYvH9jNtXY,149569,4,0.919,0.627,10,-6.7639999999999985,0,0.234,0.0626,0.0,0.529,0.52,97.076
global,10,3,19,2017,global,3121942,Drake,Blem,2XlHu0HcujBCkWMdIAvrqt,216558,4,0.7240000000000001,0.5479999999999999,7,-8.062000000000001,0,0.0497,0.0521,7.400000000000001e-06,0.104,0.392,98.017
global,11,3,19,2017,global,3043628,Drake,Get It Together,7y6c07pgjZvtHI9kuMVqk1,250337,4,0.78,0.7290000000000001,5,-9.138,0,0.0493,0.0896,0.422,0.104,0.8440000000000001,123.009
global,12,3,19,2017,global,3011941,Drake,Gyalchester,6UjfByV1lDLW0SOVQA4NAi,189230,4,0.872,0.389,1,-8.343,1,0.0634,0.0343,0.000679,0.0941,0.156,131.012
global,14,3,19,2017,global,2906812,Drake,Jorja Interlude,13e6f8t7RKXuxZ0JdaaJRG,107673,4,0.7190000000000001,0.354,11,-10.461,1,0.104,0.755,0.00969,0.349,0.205,123.152
global,16,3,19,2017,global,2837218,Drake,Sacrifices,0xl1w2q4VLojeXp4JfazPL,307593,4,0.903,0.4320000000000001,8,-11.885,1,0.426,0.0463,0.0,0.111,0.555,139.028
global,17,3,19,2017,global,2821881,Drake,Madiba Riddim,76gUmNLXGQVOsGhfcshkFP,205163,4,0.8340000000000001,0.527,7,-10.4,1,0.193,0.235,0.00968,0.632,0.319,105.86
global,19,3,19,2017,global,2810667,Drake,KMT,2jTujnt0y344ai1rNOywgr,162638,4,0.872,0.623,1,-6.984,1,0.0446,0.0143,0.0214,0.125,0.0883,119.983
global,21,3,19,2017,global,2720007,Drake,4422,2fkeWbM6iqTw7oGHTYm2lw,186293,4,0.621,0.247,11,-12.291,0,0.0393,0.499,0.0239,0.113,0.221,111.974
global,23,3,19,2017,global,2550586,Drake,Teenage Fever,6n3HGiq4v35D6eFOSwqYuo,219692,4,0.768,0.282,8,-10.348,0,0.0863,0.11,0.0208,0.113,0.175,97.043
global,26,3,19,2017,global,2412066,Drake,Glow,28irpKCCK9nn9DZSik2zEx,206120,4,0.669,0.385,0,-8.901,1,0.378,0.227,0.0,0.7,0.391,162.039
global,28,3,19,2017,global,2351746,Drake,Skepta Interlude,2dfqS3MRtbLZSZA1IL8xY5,143214,4,0.8009999999999999,0.813,7,-6.404,1,0.23,0.0117,3.79e-06,0.157,0.403,129.96200000000002
global,29,3,19,2017,global,2262103,Drake,Nothings Into Somethings,6MbH1QiphMCPTqVEVC7UYi,153725,4,0.76,0.227,11,-8.327,0,0.15,0.379,0.0017,0.355,0.279,96.912
global,30,3,19,2017,global,2220075,Drake,Lose You,2Na0z2gfN67Rzf0vp74Wi3,305374,4,0.519,0.5760000000000001,4,-9.162,1,0.414,0.736,0.0,0.371,0.373,87.98299999999998
global,32,3,19,2017,global,2163680,Drake,Can't Have Everything,5f5r2N4Lp9WoULWPH9zp2W,228438,4,0.636,0.568,1,-8.441,1,0.419,0.0111,0.0,0.117,0.438,82.495
global,35,3,19,2017,global,2036093,Drake,Since Way Back,5JUu0unA8VwhTZ9LkMWUVI,368036,4,0.429,0.275,0,-11.156,1,0.161,0.35200000000000004,6.58e-06,0.185,0.258,76.683
global,40,3,19,2017,global,1974759,Drake,Do Not Disturb,2KvHC9z14GSl4YpkNMX384,283551,4,0.787,0.69,7,-6.206,0,0.404,0.234,0.0,0.112,0.465,171.02900000000002
global,41,3,19,2017,global,1930138,Drake,Ice Melts,7bJ4mu7MHa3rHiNyKjOoSl,250770,4,0.813,0.5579999999999999,9,-7.559,1,0.337,0.0754,0.0,0.385,0.631,124.949
global,22,3,24,2017,global,2194514,Kendrick Lamar,The Heart Part 4,1zayuwd1YLZsYDArkruHdL,288555,4,0.672,0.434,9,-15.218,0,0.765,0.501,0.000125,0.272,0.54,129.209
global,50,3,24,2017,global,1496783,ZAYN,Still Got Time,000xQL6tZNLJzIrtIgxqSl,188491,4,0.748,0.627,7,-6.029,1,0.0644,0.131,0.0,0.0852,0.524,120.963
global,77,3,24,2017,global,1123528,David Guetta,Light My Body Up (feat. Nicki Minaj & Lil Wayne),3vgNmjuRDnGLxUFGCLkwpm,225616,4,0.6990000000000001,0.66,6,-7.013,0,0.0861,0.00365,0.0,0.139,0.6890000000000001,145.937
global,84,3,24,2017,global,997030,Gorillaz,Andromeda (feat. DRAM),2C0KFbb4v9CNWR5c9jWcKC,197547,4,0.7879999999999999,0.472,0,-9.021,1,0.0475,0.003,0.0322,0.59,0.257,130.084
global,92,3,24,2017,global,933078,Gorillaz,Ascension (feat. Vince Staples),2bBMODHVTXGwE2aZYfbgCt,155973,4,0.6759999999999999,0.905,1,-2.569,1,0.147,0.594,0.0,0.154,0.519,152.186
